337, 1576
3219, 6394
2392, 5415
155, 436
225, 1405
272, 1007
427, 1255
413, 1768
237, 1380
317, 1334
430, 1503
28, 390
180, 1908
771, 1689
207, 949
296, 1131
625, 1978
185, 734
61, 618
417, 1422
422, 1010
447, 1623
662, 2173
52, 471
123, 807
329, 868
1202, 2221
81, 325
37, 202
103, 392
281, 910
522, 1567
204, 1174
160, 767
589, 1348
202, 701
214, 987
172, 851
480, 2580
522, 1796
164, 713
177, 568
72, 558
68, 416
47, 246
98, 546
121, 452
206, 901
283, 998
58, 471
184, 2480
139, 652
93, 570
256, 1026
167, 1095
111, 587
495, 1466
100, 499
191, 2008
123, 768
83, 556
131, 568
422, 1712
73, 518
59, 334
101, 479
1368, 2519
360, 1069
20, 116
131, 465
188, 614
280, 866
245, 1947
185, 563
383, 1157
365, 843
395, 1598
638, 1789
745, 2146
160, 838
40, 301
66, 884
247, 1321
98, 905
40, 438
54, 367
493, 3182
101, 971
69, 477
85, 481
233, 743
441, 1036
124, 420
237, 568
122, 555
647, 1556
1382, 3894
131, 619
203, 977
161, 574
97, 409
152, 675
609, 1707
399, 1236
262, 2403
397, 1473
76, 479
54, 363
228, 897
201, 673
131, 582
202, 1444
114, 683
264, 1491
160, 1397
108, 661
198, 1096
84, 397
197, 728
212, 841
202, 941
220, 909
206, 575
299, 1116
492, 1216
464, 1255
522, 2527
283, 1245
133, 672
103, 581
123, 559
679, 1537
337, 833
56, 259
29, 181
163, 492
407, 1172
88, 497
383, 1374
145, 611
128, 571
362, 1533
687, 1597
145, 1126
432, 1747
421, 2065
587, 1917
273, 1145
66, 325
83, 605
143, 776
421, 1601
289, 841
437, 1148
399, 1311
437, 1099
124, 483
6, 66
0, 67
45, 385
429, 1098
40, 631
234, 676
208, 719
279, 1874
497, 1620
450, 1415
212, 1719
258, 2114
58, 773
20, 214
115, 756
181, 866
441, 1289
568, 2318
170, 881
63, 246
263, 2733
165, 1029
85, 545
269, 805
511, 1577
313, 846
399, 1390
82, 514
111, 476
140, 888
138, 555
180, 889
119, 566
321, 1611
214, 901
77, 370
342, 825
1131, 2514
428, 1153
162, 513
36, 217
11, 109
30, 249
313, 803
117, 662
83, 419
247, 663
183, 1293
332, 1363
435, 3120
354, 1829
164, 1116
88, 558
181, 538
561, 1805
740, 2294
277, 725
500, 3114
348, 856
195, 752
342, 1129
334, 802
400, 1371
274, 738
113, 385
10, 108
77, 413
509, 1160
367, 861
36, 256
75, 291
138, 597
354, 1368
823, 2083
121, 1106
53, 622
164, 813
144, 474
172, 1689
340, 938
147, 597
79, 454
145, 1536
408, 1477
241, 813
243, 806
95, 696
148, 862
142, 566
238, 903
281, 1195
80, 503
106, 427
488, 1610
147, 527
170, 998
146, 731
200, 927
277, 996
369, 1463
135, 422
190, 707
811, 1485
473, 1275
173, 511
23, 180
17, 201
378, 1086
39, 244
241, 913
42, 348
111, 667
105, 607
715, 2736
827, 4939
133, 1541
86, 499
79, 505
136, 563
105, 558
91, 583
372, 1037
204, 712
169, 727
165, 747
355, 1148
1315, 2643
172, 653
113, 449
130, 667
56, 246
644, 1377
75, 641
140, 718
10, 109
13, 394
28, 332
373, 2245
452, 1299
161, 994
158, 1014
72, 659
98, 761
191, 639
257, 782
216, 776
136, 672
397, 1149
277, 864
308, 1027
86, 899
149, 632
151, 785
572, 1418
383, 1230
172, 1067
158, 1020
293, 923
254, 1009
99, 527
78, 428
238, 1331
590, 1269
241, 812
52, 291
315, 777
1196, 1916
40, 220
18, 122
57, 390
192, 865
252, 1269
73, 390
288, 786
52, 603
12, 442
24, 322
125, 555
573, 1353
462, 1473
337, 1302
218, 813
365, 1037
221, 723
205, 554
89, 344
392, 975
112, 596
58, 428
805, 2747
663, 1752
77, 453
21, 192
6, 115
283, 1326
296, 853
76, 590
93, 310
43, 245
0, 43
108, 772
180, 1152
411, 1456
935, 2285
296, 1058
153, 546
630, 1801
238, 829
176, 762
436, 1274
321, 1155
210, 1289
342, 1338
320, 918
1282, 2395
498, 1268
77, 386
88, 1115
383, 1196
323, 1322
231, 760
587, 1496
342, 896
153, 501
164, 567
178, 501
253, 887
357, 929
131, 712
365, 923
282, 941
48, 303
66, 401
38, 308
242, 1132
434, 1921
134, 553
93, 758
0, 41
0, 24
63, 279
320, 1218
458, 1655
222, 821
17, 185
181, 1031
242, 1057
88, 428
300, 831
171, 545
119, 634
1161, 2382
291, 857
531, 1698
214, 804
223, 648
106, 505
288, 1322
416, 912
603, 1420
115, 518
173, 628
54, 491
0, 63
315, 1890
359, 3679
423, 1728
171, 1223
243, 1259
340, 2239
34, 396
272, 1080
321, 1147
346, 1104
870, 2135
356, 829
18, 185
254, 690
34, 492
49, 599
113, 462
100, 872
468, 1506
104, 489
9, 252
238, 822
699, 1870
56, 224
94, 402
130, 626
45, 219
514, 1568
363, 1229
252, 1150
61, 277
250, 603
374, 1011
331, 973
302, 1227
242, 818
184, 901
752, 2179
245, 1844
23, 498
301, 1377
2777, 7499
240, 1079
470, 1058
201, 811
67, 390
677, 1459
100, 434
246, 921
40, 345
44, 345
171, 757
222, 783
248, 1250
48, 260
78, 341
114, 477
351, 821
120, 578
469, 1180
726, 2109
377, 1107
283, 942
235, 1030
150, 786
939, 3615
1053, 2291
760, 1709
209, 746
70, 379
132, 732
57, 454
103, 647
119, 460
498, 1773
393, 913
308, 852
728, 1702
634, 1871
288, 2087
442, 1329
190, 625
265, 867
72, 449
283, 1104
362, 945
139, 592
225, 647
125, 451
27, 247
21, 369
193, 959
491, 1427
505, 1269
191, 1091
94, 538
50, 263
420, 1175
234, 809
143, 1006
274, 874
761, 2202
217, 1102
172, 888
138, 1123
250, 1082
469, 1551
542, 1668
186, 691
104, 541
148, 480
211, 699
98, 483
39, 212
19, 293
321, 1144
326, 812
545, 1335
172, 1140
48, 270
99, 331
127, 828
379, 1289
262, 898
143, 1564
748, 1971
275, 947
129, 1402
51, 530
235, 746
475, 1117
293, 1149
134, 701
137, 509
30, 245
163, 635
254, 742
147, 645
231, 889
154, 675
255, 798
197, 768
48, 604
481, 1193
132, 1586
160, 1027
94, 488
169, 634
275, 590
124, 391
429, 1112
78, 399
113, 509
66, 272
238, 671
649, 1753
162, 682
354, 902
82, 631
7, 129
89, 646
307, 2085
358, 1201
261, 1545
79, 557
335, 1886
159, 1862
42, 875
23, 237
205, 866
102, 489
13, 115
11, 96
35, 307
279, 843
81, 414
157, 600
318, 851
138, 594
412, 1452
94, 583
451, 1660
208, 1052
20, 179
60, 251
243, 1664
434, 1506
220, 1563
58, 524
94, 562
431, 2612
49, 444
46, 307
76, 426
84, 493
15, 185
19, 127
43, 249
60, 441
52, 348
61, 328
111, 565
176, 571
416, 1010
161, 519
41, 239
20, 157
223, 744
104, 657
68, 534
331, 866
327, 746
129, 437
133, 778
248, 1009
161, 694
370, 1526
376, 1345
35, 186
335, 1435
398, 1149
137, 708
73, 482
187, 802
326, 1284
271, 1096
325, 1344
131, 1426
135, 857
141, 790
241, 1147
50, 566
103, 537
45, 214
22, 189
18, 149
61, 288
51, 250
73, 651
102, 624
297, 1616
765, 1715
155, 718
357, 1076
126, 830
44, 492
6, 215
33, 302
173, 737
573, 1439
95, 1331
161, 2186
140, 836
171, 859
108, 1376
50, 442
15, 161
8, 112
53, 231
54, 273
65, 220
58, 315
56, 474
183, 580
192, 730
316, 1437
123, 446
243, 798
253, 803
124, 757
46, 570
131, 610
293, 996
193, 654
260, 1026
166, 590
216, 992
108, 1327
81, 1123
124, 569
322, 1918
536, 1720
349, 1084
275, 825
260, 1104
70, 434
10, 120
11, 185
605, 3255
285, 1156
260, 1000
128, 922
116, 679
88, 643
40, 1249
40, 497
36, 411
68, 407
82, 359
99, 367
82, 338
62, 318
390, 2637
158, 947
138, 1537
525, 2025
141, 740
83, 457
171, 817
152, 579
46, 824
118, 1693
88, 2276
126, 1044
205, 1232
34, 237
22, 379
49, 578
25, 163
38, 348
12, 238
11, 176
105, 390
175, 566
106, 474
71, 394
10, 128
57, 338
41, 258
33, 273
93, 613
176, 889
540, 2062
476, 1252
31, 260
19, 162
91, 388
176, 1049
82, 650
59, 392
57, 910
186, 924
93, 650
81, 1439
138, 812
789, 2054
33, 624
18, 268
203, 877
297, 997
489, 1184
456, 2835
148, 1837
165, 2688
42, 506
80, 484
133, 1536
31, 320
40, 238
16, 142
20, 134
31, 209
130, 438
127, 430
84, 392
27, 284
95, 938
47, 653
90, 1088
263, 1098
11, 570
25, 466
238, 1013
108, 525
364, 1324
309, 1744
688, 1835
44, 934
209, 736
58, 484
71, 435
11, 158
29, 209
40, 202
31, 175
85, 348
100, 339
92, 431
42, 392
2, 58
99, 646
33, 377
4, 219
26, 293
31, 182
24, 256
22, 483
24, 551
